sequence_id	cluster_id	start	end	average_p	max_p	type	alkaloid_probability	nrp_probability	polyketide_probability	ripp_probability	saccharide_probability	terpene_probability	proteins	domains
1	1_cluster_13	714482	741378	0.9493707347093816	0.9998416144789974	Unknown	0.010810810810810811	0.21243243243243237	0.422972972972973	0.06108108108108101	0.07999999999999996	0.035810810810810834	1_694;1_695;1_696;1_697;1_698;1_699;1_700;1_701;1_702;1_703;1_704;1_705;1_706;1_707;1_708;1_709;1_710;1_711;1_712;1_713;1_714;1_715;1_716;1_717;1_718	PF00072;PF00082;PF00106;PF00107;PF00135;PF00264;PF00264;PF00282;PF00375;PF00441;PF00441;PF00561;PF00583;PF00756;PF01209;PF02518;PF02770;PF02771;PF02771;PF06236;PF06236;PF07859;PF08028;PF08241;PF08242;PF08659;PF11575;PF12146;PF12697;PF12697;PF13302;PF13489;PF13508;PF13561;PF13602;PF13649;PF13673;PF13847;PF20434
1	1_cluster_14	800007	840610	0.9434881276837651	0.9985544544868122	Polyketide	0.022440171266916442	0.1663594311491705	0.5868139766037159	0.04468537349950308	0.12	0.013096567015826954	1_784;1_785;1_786;1_787;1_788;1_789;1_790;1_791;1_792;1_793;1_794;1_795;1_796;1_797;1_798;1_799;1_800;1_801;1_802;1_803;1_804;1_805;1_806;1_807;1_808;1_809;1_810;1_811;1_812;1_813;1_814;1_815;1_816;1_817;1_818;1_819	PF00005;PF00005;PF00027;PF00072;PF00106;PF00109;PF00155;PF00196;PF00440;PF00440;PF00486;PF00512;PF00583;PF00672;PF01047;PF01370;PF01565;PF01590;PF01636;PF02353;PF02518;PF02653;PF02801;PF02913;PF04199;PF04655;PF08241;PF08659;PF12802;PF13185;PF13191;PF13302;PF13354;PF13407;PF13561;PF13649;PF14534;PF16197;PF19086;PF19307;PF20182
1	1_cluster_15	895948	910204	0.9729748610026071	0.9976485504844212	RiPP	0.00042553191489358433	0.12664539007092201	0.02572872340425536	0.8224237588652482	0.010000000000000009	0.0023510638297872255	1_865;1_866;1_867;1_868;1_869;1_870;1_871;1_872;1_873;1_874;1_875;1_876;1_877	PF00005;PF00005;PF00196;PF00582;PF00664;PF02784;PF12770;PF19402
1	1_cluster_16	958961	965038	0.9213536015884933	0.980803827438593	Unknown	0.015511950747831404	0.14088691195755754	0.21023616014800883	0.03835803907165114	0.10999999999999999	0.08594774777556746	1_920;1_921;1_922;1_923;1_924;1_925;1_926;1_927	PF00083;PF00168;PF01370;PF05368;PF07690;PF12706;PF13460;PF13483;PF20087
1	1_cluster_17	1007021	1014841	0.9328744071228435	0.9842136311213934	Terpene	0.006666666666666599	0.0	0.07999999999999996	0.06000000000000005	0.030000000000000027	0.56	1_970;1_971;1_972;1_973;1_974;1_975;1_976;1_977;1_978	PF00583;PF02353;PF02518;PF03259;PF05331;PF08241;PF08242;PF13302;PF13489;PF13523;PF13649;PF19086
1	1_cluster_18	1069302	1090953	0.8562932267530822	0.8803974751150719	Unknown	0.09127005347593586	0.028129530600118913	0.06822162804515741	0.10639483065953659	0.08999999999999997	0.11446672608437325	1_1028;1_1029;1_1030;1_1031;1_1032;1_1033;1_1034;1_1035;1_1036;1_1037;1_1038;1_1039;1_1040;1_1041;1_1042;1_1043;1_1044;1_1045;1_1046	PF00067;PF00067;PF00083;PF01522;PF01590;PF04055;PF07690;PF07690;PF07690;PF07690;PF13185;PF13535;PF18130;PF18603
1	1_cluster_19	1274109	1336113	0.9917340040353309	0.9999999771210021	NRP	0.0	0.97	0.030000000000000027	0.0	0.010000000000000009	0.010000000000000009	1_1236;1_1237;1_1238;1_1239;1_1240;1_1241;1_1242;1_1243;1_1244;1_1245;1_1246;1_1247;1_1248;1_1249;1_1250;1_1251;1_1252;1_1253;1_1254;1_1255;1_1256;1_1257;1_1258;1_1259;1_1260;1_1261;1_1262;1_1263;1_1264;1_1265;1_1266	PF00196;PF00196;PF00288;PF00291;PF00355;PF00440;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00561;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00753;PF00975;PF00975;PF01266;PF01547;PF03621;PF03621;PF05977;PF05977;PF07690;PF07690;PF07690;PF07690;PF08386;PF13185;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13343;PF13384;PF13416;PF13531;PF13535;PF16859;PF18130;PF18603;PF19593
1	1_cluster_20	1394693	1400846	0.8064761820706781	0.8092651498416977	Unknown	0.012878591842684806	0.08232438579921053	0.18855418717519767	0.07690166906700935	0.30000000000000004	0.0393170891078054	1_1318;1_1319;1_1320;1_1321	PF00652;PF02065;PF02909;PF05977;PF07690
1	1_cluster_21	1405372	1422643	0.9939886176885823	0.9999915531145911	Polyketide	0.0	0.18999999999999995	0.86	0.020000000000000018	0.030000000000000027	0.030000000000000027	1_1325;1_1326;1_1327;1_1328;1_1329;1_1330;1_1331;1_1332	PF00106;PF00109;PF00109;PF00126;PF00201;PF00561;PF00698;PF00698;PF01648;PF02801;PF02801;PF03060;PF03060;PF03466;PF04101;PF07859;PF08242;PF08659;PF12146;PF12697;PF13489;PF13561;PF14765;PF16197;PF16197;PF17837
1	1_cluster_22	1516311	1532076	0.9892082093780341	0.9999903376739034	Terpene	0.02192377495462805	0.013911070780399326	0.023384754990925627	0.03443738656987305	0.24	0.6423502722323049	1_1414;1_1415;1_1416;1_1417;1_1418;1_1419;1_1420;1_1421;1_1422;1_1423;1_1424;1_1425;1_1426;1_1427;1_1428	PF00005;PF00202;PF00348;PF00432;PF00483;PF00494;PF00494;PF00535;PF00890;PF01048;PF01061;PF01066;PF01266;PF01593;PF01761;PF04055;PF12804;PF12831;PF13243;PF13249;PF13450;PF13685
1	1_cluster_23	1712855	1718429	0.8673220749611354	0.9269947137834299	RiPP	0.002462732160312786	0.14011217008797672	0.0837156036168133	0.803533357771261	0.0	0.006093413978494611	1_1593;1_1594;1_1595;1_1596;1_1597;1_1598;1_1599	PF00005;PF00005;PF02463;PF03372;PF12706;PF13304;PF13483;PF19794
1	1_cluster_24	1782436	1815893	0.9678625490428584	0.9999374660976965	Polyketide	0.010000000000000009	0.18000000000000005	0.84	0.010000000000000009	0.18999999999999995	0.010000000000000009	1_1664;1_1665;1_1666;1_1667;1_1668;1_1669;1_1670;1_1671;1_1672;1_1673;1_1674;1_1675;1_1676;1_1677;1_1678;1_1679;1_1680;1_1681;1_1682;1_1683;1_1684;1_1685;1_1686;1_1687;1_1688	PF00106;PF00107;PF00108;PF00109;PF00155;PF00378;PF00441;PF00501;PF00535;PF00550;PF00550;PF00561;PF00698;PF01041;PF01041;PF01058;PF01073;PF01300;PF01370;PF01408;PF02492;PF02719;PF02770;PF02771;PF02801;PF04321;PF05368;PF07690;PF07690;PF07993;PF08028;PF08240;PF08659;PF08659;PF12146;PF12697;PF13460;PF13561;PF13602;PF13641;PF14765;PF16197;PF16363;PF17836;PF19372;PF19562
1	1_cluster_25	1868707	1886387	0.9718250554695076	0.990857620863956	Terpene	0.009240825580943857	0.052113032254452074	0.0483504447741534	0.11496960165559211	0.0	0.7188775838676509	1_1729;1_1730;1_1731;1_1732;1_1733	PF00589;PF00652;PF13527;PF19086;PF19086
1	1_cluster_27	2115056	2122067	0.9481845760654847	0.9975668788939219	Unknown	0.04794045720361506	0.07608559276980331	0.09778415736310464	0.04901541733120662	0.020000000000000018	0.07565364167995758	1_1932;1_1933;1_1934;1_1935;1_1936;1_1937	PF00149;PF00296;PF02574;PF05175;PF08241;PF08242;PF13489;PF13649;PF13671;PF13847;PF19594
1	1_cluster_28	2145481	2321683	0.9915168435093227	0.9999999417218607	NRP	0.0	0.95	0.06000000000000005	0.020000000000000018	0.020000000000000018	0.0	1_1957;1_1958;1_1959;1_1960;1_1961;1_1962;1_1963;1_1964;1_1965;1_1966;1_1967;1_1968;1_1969;1_1970;1_1971;1_1972;1_1973;1_1974;1_1975;1_1976;1_1977;1_1978;1_1979;1_1980;1_1981;1_1982;1_1983;1_1984;1_1985;1_1986;1_1987;1_1988;1_1989;1_1990;1_1991;1_1992;1_1993;1_1994;1_1995;1_1996;1_1997;1_1998;1_1999;1_2000;1_2001;1_2002;1_2003;1_2004;1_2005;1_2006;1_2007;1_2008;1_2009;1_2010;1_2011;1_2012;1_2013;1_2014;1_2015;1_2016;1_2017;1_2018;1_2019;1_2020;1_2021;1_2022;1_2023;1_2024;1_2025;1_2026;1_2027;1_2028;1_2029;1_2030	PF00005;PF00005;PF00005;PF00005;PF00067;PF00072;PF00083;PF00155;PF00196;PF00271;PF00291;PF00441;PF00441;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00501;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00561;PF00664;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00668;PF00975;PF01037;PF01061;PF01070;PF01494;PF01494;PF01494;PF01596;PF01648;PF01959;PF02423;PF02518;PF02668;PF02770;PF02770;PF03060;PF03358;PF03621;PF03621;PF04072;PF04073;PF04545;PF05050;PF07690;PF07730;PF08007;PF12146;PF12697;PF12698;PF12706;PF12844;PF13091;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13193;PF13304;PF13304;PF13404;PF13412;PF13483;PF13545;PF13578;PF13621;PF13669;PF14696;PF17837;PF18456;PF19054;PF19884;PF19884;PF19884;PF19884
1	1_cluster_29	2334868	2359202	0.964760146673387	0.9999999835858976	RiPP	0.015553700727106268	0.10341248090367516	0.10655108995474127	0.6067804104541266	0.020000000000000018	0.07344228032968159	1_2039;1_2040;1_2041;1_2042;1_2043;1_2044;1_2045;1_2046;1_2047;1_2048;1_2049;1_2050;1_2051;1_2052;1_2053;1_2054;1_2055;1_2056;1_2057;1_2058	PF00005;PF00005;PF00072;PF00196;PF00486;PF00561;PF00580;PF00580;PF00664;PF01938;PF02080;PF02080;PF02254;PF02254;PF03412;PF05147;PF05147;PF05958;PF08386;PF12730;PF13241;PF13245;PF13304;PF13361;PF13460;PF13520;PF13575;PF13575;PF13649;PF13847;PF14867
1	1_cluster_30	2446287	2455906	0.9771355144259765	0.999921138725045	Unknown	0.009415306894215214	0.06204917724956571	0.04306273269330263	0.04199206178593495	0.0	0.013472203808514771	1_2130;1_2131;1_2132;1_2133;1_2134;1_2135	PF00202;PF01926;PF02421;PF04183;PF04183;PF06276;PF06276;PF13167;PF13302;PF13523;PF16360
1	1_cluster_31	2902989	3014325	0.9886736669149842	0.9999999980878963	Polyketide	0.0	0.020000000000000018	1.0	0.0	0.050000000000000044	0.0	1_2522;1_2523;1_2524;1_2525;1_2526;1_2527;1_2528;1_2529;1_2530;1_2531;1_2532;1_2533;1_2534;1_2535;1_2536;1_2537;1_2538;1_2539;1_2540;1_2541;1_2542;1_2543;1_2544;1_2545;1_2546	PF00067;PF00067;PF00067;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00106;PF00107;PF00107;PF00107;PF00107;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00108;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00109;PF00119;PF00149;PF00155;PF00196;PF00196;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00550;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00698;PF00953;PF00975;PF00975;PF01300;PF01370;PF01370;PF01370;PF01370;PF01370;PF01370;PF01370;PF01642;PF01642;PF01648;PF02719;PF02719;PF02719;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF02801;PF03602;PF05175;PF08240;PF08241;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08659;PF08990;PF08990;PF08990;PF08990;PF08990;PF12146;PF12697;PF13191;PF13561;PF13561;PF13561;PF13561;PF13602;PF13602;PF13602;PF13602;PF13649;PF13847;PF14765;PF14765;PF14765;PF14765;PF14765;PF14765;PF14765;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16197;PF16363;PF16363;PF16363;PF16363;PF17827;PF17837;PF18369;PF18369;PF18369;PF18369;PF18369;PF18369
1	1_cluster_33	4050756	4058495	0.9175586593635336	0.9874491644797376	Unknown	0.04924122918848883	0.3050155940446573	0.3784400759358304	0.19024840983219182	0.0	0.07424163066497369	1_3528;1_3529;1_3530;1_3531;1_3532;1_3533;1_3534;1_3535;1_3536	PF00149;PF00326;PF01966;PF01979;PF02129;PF07969;PF19381;PF20434
1	1_cluster_34	4283210	4307076	0.9037530636180119	0.9573910090274983	Unknown	0.07717780602716129	0.16280158596993455	0.280141951601357	0.06308545110469632	0.050000000000000044	0.0786203445776783	1_3759;1_3760;1_3761;1_3762;1_3763;1_3764;1_3765;1_3766;1_3767;1_3768;1_3769;1_3770;1_3771;1_3772;1_3773;1_3774;1_3775;1_3776;1_3777;1_3778	PF00486;PF00496;PF00931;PF00931;PF01022;PF01266;PF02311;PF03704;PF04073;PF05977;PF07690;PF07690;PF07714;PF07883;PF09334;PF12840;PF13424;PF13424;PF13434;PF13535;PF13535;PF13549;PF18130;PF18130;PF18603;PF18603
1	1_cluster_36	4919645	4926735	0.9758159627757832	0.9947654471598191	Unknown	0.06121816111235068	0.07660305704701331	0.1775502904698566	0.0814019869183964	0.06866666666666676	0.10461453095151119	1_4342;1_4343;1_4344;1_4345;1_4346;1_4347;1_4348;1_4349	PF00067;PF08447;PF13185;PF13434;PF13738;PF19816
1	1_cluster_38	5336404	5349642	0.9666894685248967	0.9976158129930371	Unknown	0.024583310224349342	0.02928701254324495	0.09165878598380406	0.035977612327837916	0.010000000000000009	0.01724560617721338	1_4722;1_4723;1_4724;1_4725;1_4726;1_4727;1_4728;1_4729;1_4730;1_4731	PF00282;PF00441;PF01039;PF02770;PF02771;PF04183;PF04954;PF06276;PF08021;PF08028;PF13302;PF13434;PF13523
1	1_cluster_39	5855717	5865868	0.8429704457745325	0.8562771015505456	Unknown	0.03493448218086581	0.14724249714651416	0.159082752758959	0.13254131548732584	0.030000000000000027	0.06598874536731347	1_5192;1_5193;1_5194;1_5195	PF00128;PF00128;PF00583;PF00686;PF02922;PF03714;PF03714;PF07731;PF13673;PF17967
1	1_cluster_40	6932792	6977706	0.962130492254632	0.9999679695398764	NRP	0.020000000000000018	0.63	0.49	0.0	0.07999999999999996	0.020000000000000018	1_6184;1_6185;1_6186;1_6187;1_6188;1_6189;1_6190;1_6191;1_6192;1_6193;1_6194;1_6195;1_6196;1_6197;1_6198;1_6199;1_6200;1_6201;1_6202;1_6203;1_6204;1_6205;1_6206;1_6207;1_6208;1_6209;1_6210;1_6211;1_6212;1_6213;1_6214;1_6215;1_6216;1_6217;1_6218;1_6219;1_6220	PF00067;PF00067;PF00083;PF00106;PF00109;PF00155;PF00180;PF00202;PF00330;PF00425;PF00441;PF00501;PF00501;PF00501;PF00550;PF00550;PF00583;PF00668;PF00668;PF00694;PF00850;PF00931;PF01041;PF01053;PF01209;PF01474;PF01474;PF01648;PF02353;PF02770;PF02771;PF02801;PF04715;PF05175;PF05977;PF07690;PF07690;PF07690;PF07690;PF08028;PF08241;PF08242;PF08659;PF13193;PF13193;PF13489;PF13508;PF13561;PF13649;PF13673;PF13847;PF17837
1	1_cluster_41	6983239	7029169	0.9807063390477416	0.9999999555985342	Unknown	0.030000000000000027	0.14	0.4	0.010000000000000009	0.26	0.07999999999999996	1_6227;1_6228;1_6229;1_6230;1_6231;1_6232;1_6233;1_6234;1_6235;1_6236;1_6237;1_6238;1_6239;1_6240;1_6241;1_6242;1_6243;1_6244;1_6245;1_6246;1_6247;1_6248;1_6249;1_6250;1_6251;1_6252;1_6253;1_6254;1_6255;1_6256;1_6257;1_6258;1_6259;1_6260;1_6261;1_6262	PF00106;PF00408;PF00440;PF00440;PF00440;PF00440;PF00483;PF00550;PF00754;PF00891;PF01073;PF01370;PF01381;PF01381;PF01381;PF01494;PF01494;PF01565;PF01757;PF02878;PF02879;PF02880;PF02909;PF03756;PF03756;PF03992;PF04321;PF04486;PF05048;PF07690;PF07690;PF07690;PF07859;PF08031;PF12804;PF12844;PF13229;PF13229;PF13460;PF13546;PF13977;PF16363;PF16864;PF17940;PF20434
1	1_cluster_42	7042207	7099389	0.9753014034996874	0.9998339376855213	NRP;Polyketide	0.0	0.73	0.63	0.020000000000000018	0.020000000000000018	0.020000000000000018	1_6277;1_6278;1_6279;1_6280;1_6281;1_6282;1_6283;1_6284;1_6285;1_6286;1_6287;1_6288;1_6289;1_6290;1_6291;1_6292;1_6293;1_6294;1_6295;1_6296;1_6297;1_6298;1_6299;1_6300;1_6301;1_6302;1_6303;1_6304;1_6305;1_6306;1_6307;1_6308;1_6309;1_6310;1_6311;1_6312	PF00005;PF00005;PF00005;PF00005;PF00005;PF00005;PF00072;PF00109;PF00155;PF00171;PF00196;PF00196;PF00501;PF00501;PF00501;PF00550;PF00550;PF00550;PF00561;PF00664;PF00664;PF00664;PF00668;PF00668;PF00668;PF00668;PF00698;PF00732;PF00756;PF01266;PF01593;PF01979;PF02353;PF02544;PF02801;PF04140;PF05147;PF05199;PF06966;PF07714;PF07969;PF08241;PF08242;PF08448;PF12146;PF12697;PF13191;PF13193;PF13193;PF13450;PF13489;PF13649;PF16197
1	1_cluster_43	7148471	7168486	0.9074390963084399	0.9589813821847621	Unknown	0.036666666666666625	0.050000000000000044	0.10999999999999999	0.43000000000000005	0.040000000000000036	0.20999999999999996	1_6354;1_6355;1_6356;1_6357;1_6358;1_6359;1_6360;1_6361;1_6362;1_6363;1_6364;1_6365;1_6366;1_6367;1_6368;1_6369;1_6370;1_6371;1_6372	PF00005;PF00005;PF00270;PF00271;PF00348;PF00664;PF00664;PF01209;PF02518;PF03259;PF03259;PF04307;PF05331;PF08241;PF08242;PF13489;PF13649;PF13847;PF19934
1	1_cluster_44	7176440	7232988	0.9803614561685019	0.9999999559442315	NRP	0.020000000000000018	0.83	0.22999999999999998	0.020000000000000018	0.020000000000000018	0.020000000000000018	1_6379;1_6380;1_6381;1_6382;1_6383;1_6384;1_6385;1_6386;1_6387;1_6388;1_6389;1_6390;1_6391;1_6392;1_6393;1_6394;1_6395;1_6396;1_6397;1_6398;1_6399;1_6400;1_6401;1_6402;1_6403;1_6404;1_6405;1_6406;1_6407;1_6408;1_6409;1_6410;1_6411;1_6412;1_6413;1_6414;1_6415;1_6416;1_6417;1_6418;1_6419;1_6420;1_6421	PF00067;PF00067;PF00155;PF00171;PF00296;PF00300;PF00324;PF00441;PF00441;PF00486;PF00486;PF00486;PF00501;PF00501;PF00501;PF00501;PF00501;PF00550;PF00550;PF00550;PF00550;PF00550;PF00582;PF00583;PF00668;PF00668;PF00668;PF00668;PF00668;PF00702;PF00743;PF00890;PF00931;PF00931;PF00975;PF00975;PF00999;PF01037;PF01047;PF01266;PF01494;PF01613;PF01648;PF02770;PF02771;PF03621;PF03704;PF03704;PF03704;PF04820;PF05977;PF07690;PF08241;PF08242;PF11716;PF12697;PF12802;PF13191;PF13193;PF13193;PF13193;PF13193;PF13193;PF13404;PF13412;PF13424;PF13424;PF13450;PF13489;PF13520;PF13538;PF13551;PF13649;PF13738;PF13847
1	1_cluster_45	7275670	7286144	0.9572879441311904	0.9917138044484025	Polyketide	0.020812249240908298	0.1347236559375622	0.539724529073331	0.0882099380089717	0.0	0.03878394657445494	1_6463;1_6464;1_6465;1_6466;1_6467;1_6468;1_6469;1_6470;1_6471;1_6472;1_6473;1_6474;1_6475	PF00291;PF00440;PF03364;PF04075;PF10604;PF11716;PF19857
