sequence_id	protein_id	start	end	strand	average_p	max_p
CP042324.1	CP042324.1_28	30379	31131	-	0.9565651047569623	0.9565651047569623
CP042324.1	CP042324.1_29	31146	31274	-	0.9567402204790848	0.9567402204790848
CP042324.1	CP042324.1_30	31517	32137	+	0.957194643659035	0.957194643659035
CP042324.1	CP042324.1_31	32134	33357	+	0.957933119529997	0.957933119529997
CP042324.1	CP042324.1_32	33360	33845	+	0.9509648253042359	0.9509648253042359
CP042324.1	CP042324.1_33	33842	34777	+	0.9462785765356736	0.9462785765356736
CP042324.1	CP042324.1_34	35179	35907	-	0.9421556218605881	0.9421556218605881
CP042324.1	CP042324.1_35	36006	36674	-	0.9379865178316584	0.9379865178316584
CP042324.1	CP042324.1_36	36816	37478	+	0.933710312984083	0.933710312984083
CP042324.1	CP042324.1_37	37614	38768	-	0.9284785327532498	0.9284785327532498
CP042324.1	CP042324.1_38	39107	39439	-	0.9261879628015802	0.9261879628015802
CP042324.1	CP042324.1_39	39489	39812	+	0.9243042499172349	0.9243042499172349
CP042324.1	CP042324.1_40	39901	40212	+	0.9228077237636573	0.9228077237636573
CP042324.1	CP042324.1_41	40223	40402	-	0.921682757132821	0.921682757132821
CP042324.1	CP042324.1_42	40478	40918	-	0.918886896736768	0.918886896736768
CP042324.1	CP042324.1_43	41354	41764	+	0.91605258621457	0.91605258621457
CP042324.1	CP042324.1_44	41800	42174	+	0.9131781914143435	0.9131781914143435
CP042324.1	CP042324.1_45	42171	43682	-	0.9078745629369595	0.9078745629369595
CP042324.1	CP042324.1_46	43950	44090	+	0.9032157840225397	0.9032157840225397
CP042324.1	CP042324.1_47	44805	44975	+	0.7886380931878786	0.7886380931878786
CP042324.1	CP042324.1_48	45267	46073	+	0.7859759513064044	0.7859759513064044
CP042324.1	CP042324.1_49	46064	46201	+	0.7771544616157215	0.7771544616157215
CP042324.1	CP042324.1_50	46430	47734	-	0.7678030947035867	0.7678030947035867
CP042324.1	CP042324.1_51	47789	48844	-	0.2231138642521413	0.2231138642521413
CP042324.1	CP042324.1_52	48889	49824	-	0.22261830177461212	0.22261830177461212
CP042324.1	CP042324.1_53	49821	51539	-	0.22205526684301075	0.22205526684301075
CP042324.1	CP042324.1_54	51831	53144	+	0.14862999670417976	0.14862999670417976
CP042324.1	CP042324.1_55	53141	54100	+	0.07507240717711859	0.07507240717711859
CP042324.1	CP042324.1_56	54103	54918	+	0.04795663573058167	0.04795663573058167
CP042324.1	CP042324.1_57	54968	56173	+	0.05256011428987028	0.05256011428987028
CP042324.1	CP042324.1_58	56225	59383	+	0.05565089404209755	0.05565089404209755
CP042324.1	CP042324.1_59	60069	60275	-	0.058389387808173474	0.058389387808173474
CP042324.1	CP042324.1_60	60485	60691	-	0.06081028387933409	0.06081028387933409
CP042324.1	CP042324.1_61	60740	64093	-	0.027793561746234225	0.027793561746234225
CP042324.1	CP042324.1_62	64554	64925	+	0.02981062000035499	0.02981062000035499
CP042324.1	CP042324.1_63	65140	65679	+	0.03164860193837371	0.03164860193837371
CP042324.1	CP042324.1_64	66104	66544	-	0.03381250412659169	0.03381250412659169
CP042324.1	CP042324.1_65	66688	67911	-	0.012729521132438004	0.012729521132438004
CP042324.1	CP042324.1_66	68372	68887	+	0.02947042189585356	0.02947042189585356
CP042324.1	CP042324.1_67	68914	69411	-	0.030173700463490008	0.030173700463490008
CP042324.1	CP042324.1_68	69784	70647	+	0.03563453712161437	0.03563453712161437
CP042324.1	CP042324.1_69	70777	71235	+	0.03734690303308817	0.03734690303308817
CP042324.1	CP042324.1_70	71648	72139	-	0.001361796205796592	0.001361796205796592
CP042324.1	CP042324.1_71	72159	73097	-	0.004565431205281869	0.004565431205281869
CP042324.1	CP042324.1_72	73784	74833	-	0.0035555056734180826	0.0035555056734180826
CP042324.1	CP042324.1_73	74917	75876	-	0.004975516058745633	0.004975516058745633
CP042324.1	CP042324.1_74	75907	76893	+	0.017670330019037384	0.017670330019037384
CP042324.1	CP042324.1_75	77315	78271	+	0.028073718999999293	0.028073718999999293
CP042324.1	CP042324.1_76	78983	79702	-	0.06958995934673975	0.06958995934673975
CP042324.1	CP042324.1_77	79839	80690	-	0.07093274097920896	0.07093274097920896
CP042324.1	CP042324.1_78	81602	82441	-	0.09947211143528409	0.09947211143528409
CP042324.1	CP042324.1_79	82605	83060	+	0.09027547350154783	0.09027547350154783
CP042324.1	CP042324.1_80	83516	84259	-	0.20078735498028305	0.20078735498028305
CP042324.1	CP042324.1_81	85336	86643	+	0.21449060433721068	0.21449060433721068
CP042324.1	CP042324.1_82	86640	87311	+	0.22900742866377996	0.22900742866377996
CP042324.1	CP042324.1_83	87907	88632	-	0.24450361699404993	0.24450361699404993
CP042324.1	CP042324.1_84	89166	89465	+	0.2609979112986172	0.2609979112986172
CP042324.1	CP042324.1_85	89486	89995	-	0.2580076578887391	0.2580076578887391
CP042324.1	CP042324.1_86	90951	91790	-	0.27118151745503755	0.27118151745503755
CP042324.1	CP042324.1_87	91977	92729	+	0.28928745806837913	0.28928745806837913
CP042324.1	CP042324.1_88	93593	94153	-	0.35661104989591014	0.35661104989591014
CP042324.1	CP042324.1_89	94306	94872	-	0.3546632064598409	0.3546632064598409
CP042324.1	CP042324.1_90	94989	95681	+	0.5710172747827307	0.5710172747827307
CP042324.1	CP042324.1_91	95995	97518	+	0.6400270600865353	0.6400270600865353
CP042324.1	CP042324.1_92	97760	98281	-	0.9369082803326874	0.9369082803326874
CP042324.1	CP042324.1_93	98463	99338	-	0.9472303200497276	0.9472303200497276
CP042324.1	CP042324.1_94	99335	99949	-	0.959753240441202	0.959753240441202
CP042324.1	CP042324.1_95	100190	101566	+	0.9685544589028799	0.9685544589028799
CP042324.1	CP042324.1_96	101656	103026	-	0.9893861673525313	0.9893861673525313
CP042324.1	CP042324.1_97	103781	104989	+	0.9954750845159995	0.9954750845159995
CP042324.1	CP042324.1_98	105057	106640	+	0.9975821791445815	0.9975821791445815
CP042324.1	CP042324.1_99	106694	112885	+	0.9999856362935352	0.9999856362935352
CP042324.1	CP042324.1_100	112932	119654	+	0.9999383776952628	0.9999383776952628
CP042324.1	CP042324.1_101	119651	119833	+	0.9942816837220402	0.9942816837220402
CP042324.1	CP042324.1_102	120457	121371	+	0.9467997959936464	0.9467997959936464
CP042324.1	CP042324.1_103	121617	122456	-	0.9423715989310123	0.9423715989310123
CP042324.1	CP042324.1_104	122743	125502	+	0.9410961325338014	0.9410961325338014
CP042324.1	CP042324.1_105	125625	126005	-	0.9302869543404978	0.9302869543404978
CP042324.1	CP042324.1_106	126989	127294	-	0.9244553824711997	0.9244553824711997
CP042324.1	CP042324.1_107	127571	128290	+	0.9205682132827964	0.9205682132827964
CP042324.1	CP042324.1_108	128634	130184	-	0.9081465360220909	0.9081465360220909
CP042324.1	CP042324.1_109	130201	131001	-	0.00005824846069083651	0.00005824846069083651
CP042324.1	CP042324.1_110	131523	132296	+	0.016724608625603567	0.016724608625603567
CP042324.1	CP042324.1_111	132327	132647	+	0.016619071383312034	0.016619071383312034
CP042324.1	CP042324.1_112	132693	133520	+	0.013156709320350771	0.013156709320350771
CP042324.1	CP042324.1_113	133570	134121	-	0.016899196515978567	0.016899196515978567
CP042324.1	CP042324.1_114	134295	136100	-	0.004267703767762146	0.004267703767762146
CP042324.1	CP042324.1_115	136149	136307	+	0.01507150080424263	0.01507150080424263
CP042324.1	CP042324.1_116	136683	137183	+	0.011130521273492983	0.011130521273492983
CP042324.1	CP042324.1_117	137197	137556	+	0.0216212418355839	0.0216212418355839
CP042324.1	CP042324.1_118	137561	138589	+	0.018434527134335937	0.018434527134335937
CP042324.1	CP042324.1_119	138976	139467	+	0.020625305970797588	0.020625305970797588
CP042324.1	CP042324.1_120	139467	139712	+	0.012146449462273664	0.012146449462273664
CP042324.1	CP042324.1_121	139709	140722	+	0.023234587949305486	0.023234587949305486
CP042324.1	CP042324.1_122	141370	141708	+	0.025466583619149184	0.025466583619149184
CP042324.1	CP042324.1_123	141705	143315	+	0.003945585476336178	0.003945585476336178
CP042324.1	CP042324.1_124	143776	144330	-	0.009226043224806586	0.009226043224806586
CP042324.1	CP042324.1_125	144704	145366	-	0.004785831866318886	0.004785831866318886
CP042324.1	CP042324.1_126	145499	146122	+	0.011253829868215609	0.011253829868215609
CP042324.1	CP042324.1_127	146977	148206	+	0.006080652323382838	0.006080652323382838
CP042324.1	CP042324.1_128	148225	149184	+	0.0033052709266165187	0.0033052709266165187
CP042324.1	CP042324.1_129	149508	150224	-	0.007296791350198039	0.007296791350198039
CP042324.1	CP042324.1_130	150579	151571	+	0.01016630291151274	0.01016630291151274
CP042324.1	CP042324.1_131	151749	153275	+	0.0009220053247846135	0.0009220053247846135
CP042324.1	CP042324.1_132	153398	155728	+	0.005567098634689226	0.005567098634689226
CP042324.1	CP042324.1_133	155707	156120	-	0.00006352719458833808	0.00006352719458833808
CP042324.1	CP042324.1_134	156338	157141	+	0.000311937336099709	0.000311937336099709
CP042324.1	CP042324.1_135	157189	158067	-	0.0038892941034291005	0.0038892941034291005
CP042324.1	CP042324.1_136	158732	159304	+	0.0036867363649263993	0.0036867363649263993
CP042324.1	CP042324.1_137	159339	160025	+	0.00046306255114988553	0.00046306255114988553
CP042324.1	CP042324.1_138	160356	161060	-	0.0003035978893147402	0.0003035978893147402
CP042324.1	CP042324.1_139	161237	162553	+	0.000017494331861751467	0.000017494331861751467
CP042324.1	CP042324.1_140	162661	163119	+	0.004716364743320688	0.004716364743320688
CP042324.1	CP042324.1_141	163235	163891	-	0.004366125574993346	0.004366125574993346
CP042324.1	CP042324.1_142	164023	164931	-	0.030105430858913478	0.030105430858913478
CP042324.1	CP042324.1_143	165460	165855	+	0.03205782274279297	0.03205782274279297
CP042324.1	CP042324.1_144	166033	166614	+	0.1634437446488345	0.1634437446488345
CP042324.1	CP042324.1_145	166701	166793	+	0.1741084633018754	0.1741084633018754
CP042324.1	CP042324.1_146	166891	167337	+	0.18562625496660098	0.18562625496660098
CP042324.1	CP042324.1_147	167444	168514	-	0.3242046508364524	0.3242046508364524
CP042324.1	CP042324.1_148	168705	169556	-	0.8139102274714057	0.8139102274714057
CP042324.1	CP042324.1_149	169584	170570	-	0.906988421182932	0.906988421182932
CP042324.1	CP042324.1_150	170656	170880	-	0.958649943780576	0.958649943780576
CP042324.1	CP042324.1_151	170911	172158	+	0.9672766125306388	0.9672766125306388
CP042324.1	CP042324.1_152	172170	173984	+	0.988887349007232	0.988887349007232
CP042324.1	CP042324.1_153	174131	174946	+	0.9950209618005111	0.9950209618005111
CP042324.1	CP042324.1_154	174943	176514	+	0.9973507711749858	0.9973507711749858
CP042324.1	CP042324.1_155	176501	177496	+	0.9999770778172243	0.9999770778172243
CP042324.1	CP042324.1_156	177532	178503	+	0.9999657465540721	0.9999657465540721
CP042324.1	CP042324.1_157	178519	180087	-	0.9973155513525208	0.9973155513525208
CP042324.1	CP042324.1_158	180084	180824	-	0.9965487957999603	0.9965487957999603
CP042324.1	CP042324.1_159	180821	182008	-	0.9958437008898919	0.9958437008898919
CP042324.1	CP042324.1_160	182309	183559	-	0.9933636646522603	0.9933636646522603
CP042324.1	CP042324.1_161	183793	184797	-	0.9891559294756425	0.9891559294756425
CP042324.1	CP042324.1_162	184958	185566	+	0.9399266845765575	0.9399266845765575
CP042324.1	CP042324.1_163	185675	186361	+	0.9290361957320844	0.9290361957320844
CP042324.1	CP042324.1_164	186483	186887	+	0.9172694615687834	0.9172694615687834
CP042324.1	CP042324.1_165	187019	187723	-	0.9046000980381801	0.9046000980381801
CP042324.1	CP042324.1_166	187992	188858	-	0.8108755261239279	0.8108755261239279
CP042324.1	CP042324.1_167	188864	189886	-	0.807838645488391	0.807838645488391
CP042324.1	CP042324.1_168	189925	190830	-	0.6598314321506621	0.6598314321506621
CP042324.1	CP042324.1_169	190983	191657	-	0.6350788749122512	0.6350788749122512
CP042324.1	CP042324.1_170	191919	192848	+	0.6325643986391208	0.6325643986391208
CP042324.1	CP042324.1_171	192880	194637	-	0.6319275199910385	0.6319275199910385
CP042324.1	CP042324.1_172	194760	195461	-	0.6329638476620746	0.6329638476620746
CP042324.1	CP042324.1_173	195554	196066	-	0.6323411800377589	0.6323411800377589
CP042324.1	CP042324.1_174	196386	196991	-	0.446006748801518	0.446006748801518
CP042324.1	CP042324.1_175	197221	199917	+	0.2767814811274203	0.2767814811274203
CP042324.1	CP042324.1_176	200024	200428	+	0.033522156351231715	0.033522156351231715
CP042324.1	CP042324.1_177	200701	201369	+	0.0047178414232128835	0.0047178414232128835
CP042324.1	CP042324.1_178	201503	202090	+	0.06078319084265068	0.06078319084265068
CP042324.1	CP042324.1_179	202370	202843	-	0.0822763392098492	0.0822763392098492
CP042324.1	CP042324.1_180	202863	204101	-	0.07800860138636626	0.07800860138636626
CP042324.1	CP042324.1_181	204192	204344	-	0.07229596834778317	0.07229596834778317
CP042324.1	CP042324.1_182	204387	204800	+	0.06715330106509151	0.06715330106509151
CP042324.1	CP042324.1_183	204881	205888	-	0.06252689815041687	0.06252689815041687
CP042324.1	CP042324.1_184	206480	210181	+	0.058368449214669785	0.058368449214669785
CP042324.1	CP042324.1_185	210183	211751	+	0.08761391344166868	0.08761391344166868
CP042324.1	CP042324.1_186	211748	212551	+	0.07651641707337434	0.07651641707337434
CP042324.1	CP042324.1_187	212551	213321	+	0.06648077346880014	0.06648077346880014
CP042324.1	CP042324.1_188	213466	213870	+	0.05903674135095294	0.05903674135095294
CP042324.1	CP042324.1_189	213892	214182	-	0.06752318072462579	0.06752318072462579
CP042324.1	CP042324.1_190	214913	215446	+	0.04294585259480914	0.04294585259480914
CP042324.1	CP042324.1_191	215807	216520	-	0.04205235837985184	0.04205235837985184
CP042324.1	CP042324.1_192	217315	218019	-	0.041340444091988504	0.041340444091988504
CP042324.1	CP042324.1_193	218481	218771	+	0.04080267569296533	0.04080267569296533
CP042324.1	CP042324.1_194	219302	220150	+	0.04043343763198056	0.04043343763198056
CP042324.1	CP042324.1_195	220150	220764	+	0.04075662712530581	0.04075662712530581
CP042324.1	CP042324.1_196	221092	221247	-	0.044943537944380205	0.044943537944380205
CP042324.1	CP042324.1_197	221414	221563	-	0.049579470865423914	0.049579470865423914
CP042324.1	CP042324.1_198	221699	222538	-	0.04915351627833227	0.04915351627833227
CP042324.1	CP042324.1_199	222827	223288	+	0.042473678125762124	0.042473678125762124
CP042324.1	CP042324.1_200	223294	224232	+	0.031317084403579665	0.031317084403579665
CP042324.1	CP042324.1_201	224404	225276	-	0.025018329607171763	0.025018329607171763
CP042324.1	CP042324.1_202	225476	226237	+	0.024919862288906598	0.024919862288906598
CP042324.1	CP042324.1_203	226481	227008	+	0.029279051562756585	0.029279051562756585
CP042324.1	CP042324.1_204	227081	228154	-	0.034083708150873214	0.034083708150873214
CP042324.1	CP042324.1_205	228714	229640	-	0.023047772688832898	0.023047772688832898
CP042324.1	CP042324.1_206	229995	230669	+	0.011965159981994428	0.011965159981994428
CP042324.1	CP042324.1_207	231022	231465	+	0.0106139591823986	0.0106139591823986
CP042324.1	CP042324.1_208	231475	231654	+	0.015096000162696927	0.015096000162696927
CP042324.1	CP042324.1_209	231722	232468	-	0.017957913654187144	0.017957913654187144
CP042324.1	CP042324.1_210	232613	233518	+	0.005267685307845149	0.005267685307845149
CP042324.1	CP042324.1_211	233854	234873	-	2.3694602568211753e-6	2.3694602568211753e-6
CP042324.1	CP042324.1_212	234870	236207	-	0.00012343624693434427	0.00012343624693434427
CP042324.1	CP042324.1_213	236794	237807	+	0.10136295337489472	0.10136295337489472
CP042324.1	CP042324.1_214	238280	239794	-	0.11402626040844845	0.11402626040844845
CP042324.1	CP042324.1_215	239834	240523	+	0.10180821995357371	0.10180821995357371
CP042324.1	CP042324.1_216	240876	242123	-	0.09961546422102116	0.09961546422102116
CP042324.1	CP042324.1_217	242203	242766	+	0.10471082028902483	0.10471082028902483
CP042324.1	CP042324.1_218	243022	243762	-	0.02826590698019897	0.02826590698019897
CP042324.1	CP042324.1_219	243936	245759	-	0.009440281852817919	0.009440281852817919
CP042324.1	CP042324.1_220	245986	246783	+	0.6272827074648633	0.6272827074648633
CP042324.1	CP042324.1_221	246868	247869	+	0.6975644915572327	0.6975644915572327
CP042324.1	CP042324.1_222	247871	248680	+	0.6999970356869516	0.6999970356869516
CP042324.1	CP042324.1_223	248677	249702	+	0.7762737049343232	0.7762737049343232
CP042324.1	CP042324.1_224	249755	250084	+	0.7789790508691621	0.7789790508691621
CP042324.1	CP042324.1_225	250164	250715	-	0.7789732772245179	0.7789732772245179
CP042324.1	CP042324.1_226	250805	251740	+	0.838155860783053	0.838155860783053
CP042324.1	CP042324.1_227	251764	252879	-	0.9142655142052216	0.9142655142052216
CP042324.1	CP042324.1_228	252946	253398	+	0.9423231044666	0.9423231044666
CP042324.1	CP042324.1_229	253499	254290	+	0.973167260284909	0.973167260284909
CP042324.1	CP042324.1_230	254332	255216	-	0.9792762624245291	0.9792762624245291
CP042324.1	CP042324.1_231	255311	256087	+	0.9946838157797647	0.9946838157797647
CP042324.1	CP042324.1_232	256281	256442	+	0.9956634297568036	0.9956634297568036
CP042324.1	CP042324.1_233	256526	259687	+	0.9970747198543162	0.9970747198543162
CP042324.1	CP042324.1_234	259684	261084	+	0.9981600231391232	0.9981600231391232
CP042324.1	CP042324.1_235	261366	262319	+	0.9851041846027173	0.9851041846027173
CP042324.1	CP042324.1_236	262330	263220	+	0.9579378595255879	0.9579378595255879
CP042324.1	CP042324.1_237	263285	264634	+	0.9255717378938197	0.9255717378938197
CP042324.1	CP042324.1_238	264764	266263	+	0.8098201989519617	0.8098201989519617
CP042324.1	CP042324.1_239	266356	267513	+	0.8063723960824094	0.8063723960824094
CP042324.1	CP042324.1_240	267585	268838	+	0.7450953590849863	0.7450953590849863
CP042324.1	CP042324.1_241	269020	269688	-	0.02260667471498382	0.02260667471498382
CP042324.1	CP042324.1_242	269783	270397	+	0.017340645266274744	0.017340645266274744
CP042324.1	CP042324.1_243	270477	271748	+	0.00014421653084499032	0.00014421653084499032
CP042324.1	CP042324.1_244	271768	272469	-	0.01806630564767593	0.01806630564767593
CP042324.1	CP042324.1_245	272466	272834	-	0.023974022921242257	0.023974022921242257
CP042324.1	CP042324.1_246	272898	273656	+	0.021035723072860474	0.021035723072860474
CP042324.1	CP042324.1_247	274101	274571	-	0.021774133832761364	0.021774133832761364
CP042324.1	CP042324.1_248	274763	276805	+	0.009747585589248917	0.009747585589248917
CP042324.1	CP042324.1_249	277025	278827	+	0.01384415882020857	0.01384415882020857
CP042324.1	CP042324.1_250	278910	279416	-	0.008623678276819952	0.008623678276819952
CP042324.1	CP042324.1_251	279691	280695	+	0.006604881548974434	0.006604881548974434
CP042324.1	CP042324.1_252	280692	281132	-	0.010540912840739084	0.010540912840739084
CP042324.1	CP042324.1_253	281129	282157	-	0.005703147036431753	0.005703147036431753
CP042324.1	CP042324.1_254	282491	283801	+	0.008523447815748705	0.008523447815748705
CP042324.1	CP042324.1_255	283798	284700	+	0.00638632890255095	0.00638632890255095
CP042324.1	CP042324.1_256	284702	285598	+	0.008325116358806386	0.008325116358806386
CP042324.1	CP042324.1_257	285714	288104	+	0.012189888470482623	0.012189888470482623
CP042324.1	CP042324.1_258	288187	288840	-	0.018203744983572932	0.018203744983572932
CP042324.1	CP042324.1_259	288987	290456	-	0.036986348026542555	0.036986348026542555
CP042324.1	CP042324.1_260	290584	291165	+	0.03013345114696146	0.03013345114696146
CP042324.1	CP042324.1_261	291315	292592	+	0.02394653836263668	0.02394653836263668
CP042324.1	CP042324.1_262	292656	293519	-	0.015241302876917311	0.015241302876917311
CP042324.1	CP042324.1_263	293613	294497	+	0.016768218669682457	0.016768218669682457
CP042324.1	CP042324.1_264	294494	296305	-	0.01505095489206059	0.01505095489206059
CP042324.1	CP042324.1_265	296471	297499	+	0.01813382286098031	0.01813382286098031
CP042324.1	CP042324.1_266	297515	298108	-	0.014370559825327039	0.014370559825327039
CP042324.1	CP042324.1_267	298105	298395	-	0.028680213025969938	0.028680213025969938
CP042324.1	CP042324.1_268	298468	298836	-	0.023828831334713266	0.023828831334713266
CP042324.1	CP042324.1_269	299213	302092	+	0.02158473208221995	0.02158473208221995
CP042324.1	CP042324.1_270	302053	302721	-	0.024636407704000426	0.024636407704000426
CP042324.1	CP042324.1_271	303084	303971	+	0.0199016828078823	0.0199016828078823
CP042324.1	CP042324.1_272	304026	305429	+	0.022996178784386197	0.022996178784386197
CP042324.1	CP042324.1_273	305537	306625	-	0.026527682223488475	0.026527682223488475
CP042324.1	CP042324.1_274	306816	307460	-	0.004298945530399307	0.004298945530399307
CP042324.1	CP042324.1_275	307575	309131	+	0.037471433474036135	0.037471433474036135
CP042324.1	CP042324.1_276	309147	310316	+	0.028638916817485895	0.028638916817485895
CP042324.1	CP042324.1_277	310378	311727	+	0.02615842821267912	0.02615842821267912
CP042324.1	CP042324.1_278	311724	313670	+	0.012484285067309102	0.012484285067309102
CP042324.1	CP042324.1_279	313697	315055	-	0.03534478362689647	0.03534478362689647
CP042324.1	CP042324.1_280	315254	316921	-	0.0388523101658049	0.0388523101658049
CP042324.1	CP042324.1_281	316975	318237	-	0.04261942065938892	0.04261942065938892
CP042324.1	CP042324.1_282	318329	319345	-	0.037354714172114126	0.037354714172114126
CP042324.1	CP042324.1_283	320110	320583	+	0.04093238304405642	0.04093238304405642
CP042324.1	CP042324.1_284	320720	322255	+	0.03672619643346737	0.03672619643346737
CP042324.1	CP042324.1_285	322244	323938	-	0.037953426661518894	0.037953426661518894
CP042324.1	CP042324.1_286	324348	324617	+	0.03660625013655347	0.03660625013655347
CP042324.1	CP042324.1_287	325238	327616	-	0.012675948092879816	0.012675948092879816
CP042324.1	CP042324.1_288	327899	328264	+	0.0927120288144128	0.0927120288144128
CP042324.1	CP042324.1_289	328333	329301	+	0.09631963430517178	0.09631963430517178
CP042324.1	CP042324.1_290	329378	329731	+	0.10087689772673121	0.10087689772673121
CP042324.1	CP042324.1_291	329830	330174	+	0.09614094551423658	0.09614094551423658
CP042324.1	CP042324.1_292	330235	331365	+	0.08785140349489837	0.08785140349489837
CP042324.1	CP042324.1_293	331504	332253	+	0.080372125559457	0.080372125559457
CP042324.1	CP042324.1_294	332311	333210	+	0.08348562201046501	0.08348562201046501
CP042324.1	CP042324.1_295	333529	334149	+	0.095475196076692	0.095475196076692
CP042324.1	CP042324.1_296	334223	335734	-	0.10577836293212792	0.10577836293212792
CP042324.1	CP042324.1_297	335948	336292	+	0.11157544723387092	0.11157544723387092
CP042324.1	CP042324.1_298	336333	339467	+	0.11803896356508034	0.11803896356508034
CP042324.1	CP042324.1_299	339521	340630	-	0.12621489175302314	0.12621489175302314
CP042324.1	CP042324.1_300	340752	341318	+	0.13529573769435074	0.13529573769435074
CP042324.1	CP042324.1_301	341370	341783	-	0.0785361349793414	0.0785361349793414
CP042324.1	CP042324.1_302	341839	342561	+	0.0782897057910907	0.0782897057910907
CP042324.1	CP042324.1_303	342578	343165	-	0.07278292006776363	0.07278292006776363
CP042324.1	CP042324.1_304	343234	345663	-	0.0015236146238662444	0.0015236146238662444
CP042324.1	CP042324.1_305	345817	347706	-	0.014858967180549056	0.014858967180549056
CP042324.1	CP042324.1_306	348206	349381	+	0.013283795041755387	0.013283795041755387
CP042324.1	CP042324.1_307	349419	350201	-	0.015438023597434753	0.015438023597434753
CP042324.1	CP042324.1_308	350474	351352	+	0.01153952340542825	0.01153952340542825
CP042324.1	CP042324.1_309	351529	352779	+	0.019791290008812565	0.019791290008812565
CP042324.1	CP042324.1_310	352776	353795	+	0.0193999783985977	0.0193999783985977
CP042324.1	CP042324.1_311	353792	354805	+	0.016266374773869836	0.016266374773869836
CP042324.1	CP042324.1_312	354802	355686	+	0.019711702973279795	0.019711702973279795
CP042324.1	CP042324.1_313	355713	357158	+	0.02286064629415703	0.02286064629415703
CP042324.1	CP042324.1_314	357203	358477	+	0.017447292617283932	0.017447292617283932
CP042324.1	CP042324.1_315	358481	359392	+	0.010694288218337017	0.010694288218337017
CP042324.1	CP042324.1_316	359389	360231	+	0.0075432827275732865	0.0075432827275732865
CP042324.1	CP042324.1_317	360305	360646	+	0.00008129568513557643	0.00008129568513557643
CP042324.1	CP042324.1_318	360674	361465	+	0.006132134813476285	0.006132134813476285
CP042324.1	CP042324.1_319	361759	362508	-	0.005230765952918426	0.005230765952918426
CP042324.1	CP042324.1_320	362635	363777	+	0.006791157705317569	0.006791157705317569
CP042324.1	CP042324.1_321	363831	364496	+	0.00004612856164878628	0.00004612856164878628
CP042324.1	CP042324.1_322	364559	365626	-	0.009771176131711789	0.009771176131711789
CP042324.1	CP042324.1_323	365623	366795	-	0.008414186412146932	0.008414186412146932
CP042324.1	CP042324.1_324	366935	368146	+	0.012501875559331565	0.012501875559331565
CP042324.1	CP042324.1_325	368143	369252	+	0.01650537905353856	0.01650537905353856
CP042324.1	CP042324.1_326	369249	370055	+	0.017478935560698468	0.017478935560698468
CP042324.1	CP042324.1_327	370066	370812	+	0.02375550060422348	0.02375550060422348
CP042324.1	CP042324.1_328	370797	371876	+	0.027529794787949858	0.027529794787949858
CP042324.1	CP042324.1_329	371921	372478	-	0.03174850939630869	0.03174850939630869
CP042324.1	CP042324.1_330	373045	374001	+	0.03640070607222045	0.03640070607222045
CP042324.1	CP042324.1_331	373998	377255	-	0.09290296429455729	0.09290296429455729
CP042324.1	CP042324.1_332	377286	380690	-	0.0895148514698733	0.0895148514698733
